file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\dial\StandardDialScaleTest.java,org.jfree.chart.plot.dial.StandardDialScaleTest,class,4,4,0,4,6,1,0,27,9,0.5,0.06666667,0.06666667,6,0,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,2,134,0,0,0,0,0,2,137,28,0,14,0,0,0,0,70,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYStepAreaRendererTest.java,org.jfree.chart.renderer.xy.XYStepAreaRendererTest,class,9,9,0,9,7,1,0,19,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,78,0,0,0,1,0,5,22,16,0,16,1,0,0,0,85,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\TimeSeriesChartTest.java,org.jfree.chart.TimeSeriesChartTest,class,15,16,1,15,8,1,0,19,0,0.2,1.0,1.0,5,1,4,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,55,1,0,0,1,0,9,23,15,2,15,1,0,1,0,110,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java,org.jfree.chart.urls.CustomPieURLGeneratorTest,class,4,4,0,4,4,1,0,10,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,8,0,11,0,11,0,0,0,0,38,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,class,27,27,0,27,48,1,0,109,666,0.0,0.0,0.0,37,0,37,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,13,763,4,0,0,11,0,130,296,184,2,176,1,0,0,0,208,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\ShapeUtilsTest.java,org.jfree.chart.internal.ShapeUtilsTest,class,1,1,0,1,5,1,0,11,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,52,12,0,10,0,0,0,0,42,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,class,5,5,0,5,12,1,0,23,44,0.7083333,0.10606061,0.10606061,12,0,12,0,0,0,12,0,0,0,2,1,0,1,0,1,1,0,1,139,0,0,0,0,0,18,189,22,0,16,0,0,0,0,103,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,org.jfree.chart.plot.FastScatterPlotTest,class,8,9,1,8,8,1,0,21,15,0.0,0.0,0.0,6,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,115,1,1,0,1,0,5,61,35,3,23,1,0,0,0,86,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,org.jfree.chart.renderer.category.IntervalBarRendererTest,class,12,12,0,12,8,1,0,16,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,64,0,0,0,1,0,3,37,23,0,22,1,0,0,0,94,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java,org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,class,6,6,0,6,6,1,0,11,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,87,0,0,0,0,0,17,8,44,0,26,0,0,0,0,71,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelWidthTypeTest.java,org.jfree.chart.axis.CategoryLabelWidthTypeTest,class,3,3,0,3,3,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,6,0,6,0,0,0,0,38,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy.XYDifferenceRendererTest,class,10,10,0,10,7,1,0,22,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0,0,0,0,8,43,26,0,24,1,0,0,0,83,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\compass\CompassPlotTest.java,org.jfree.chart.plot.compass.CompassPlotTest,class,4,4,0,4,3,1,0,13,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,2,39,6,0,6,0,0,0,0,36,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CrosshairTest.java,org.jfree.chart.plot.CrosshairTest,class,5,5,0,5,5,1,0,25,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,90,0,0,0,0,0,4,31,9,0,9,0,0,0,0,48,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\OutlierTest.java,org.jfree.chart.renderer.OutlierTest,class,2,2,0,2,4,1,0,8,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,35,0,0,0,0,0,0,29,6,0,6,0,0,0,0,34,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTextAnnotationTest.java,org.jfree.chart.annotations.XYTextAnnotationTest,class,4,4,0,4,5,1,0,19,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,82,0,0,0,0,0,15,44,19,0,13,0,0,0,0,54,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\StandardFlowLabelGeneratorTest.java,org.jfree.chart.labels.StandardFlowLabelGeneratorTest,class,3,3,0,3,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,4,0,4,0,0,0,0,26,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValueTest.java,org.jfree.data.DefaultKeyedValueTest,class,3,3,0,3,6,1,0,12,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,1,0,13,13,17,0,10,1,0,0,0,50,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2Test.java,org.jfree.chart.renderer.xy.StackedXYAreaRenderer2Test,class,11,11,0,11,8,1,0,23,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,66,0,0,0,1,0,6,8,23,0,22,1,0,0,0,87,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\DefaultOHLCDatasetTest.java,org.jfree.data.xy.DefaultOHLCDatasetTest,class,6,6,0,6,6,1,0,12,15,0.8333333,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,1,55,0,0,0,0,0,11,56,23,0,16,0,0,0,0,66,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\flow\FlowKeyTest.java,org.jfree.data.flow.FlowKeyTest,class,3,3,0,3,3,1,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,16,8,10,0,6,0,0,0,0,31,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\compass\WindNeedleTest.java,org.jfree.chart.plot.compass.WindNeedleTest,class,3,3,0,3,3,1,0,6,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,6,0,6,0,0,0,0,30,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\entity\FlowEntityTest.java,org.jfree.chart.entity.FlowEntityTest,class,4,4,0,4,3,1,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,48,60,14,0,6,0,0,0,0,31,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\StandardPieSectionLabelGeneratorTest.java,org.jfree.chart.labels.StandardPieSectionLabelGeneratorTest,class,4,4,0,4,5,1,0,11,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,51,0,0,0,0,0,19,2,18,0,10,0,0,0,0,48,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\ScatterPlotTest.java,org.jfree.chart.ScatterPlotTest$LocalListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,14,8,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\XYAreaChartTest.java,org.jfree.chart.XYAreaChartTest$LocalListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,14,8,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\compass\MeterNeedleTest.java,org.jfree.chart.plot.compass.MeterNeedleTest,class,3,3,0,3,1,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,31,3,0,3,0,0,0,0,24,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\TimeTableXYDatasetTest.java,org.jfree.data.time.TimeTableXYDatasetTest,class,4,4,0,4,7,1,0,16,15,0.8333333,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,5,72,0,0,0,1,0,14,49,13,0,10,1,0,0,0,48,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\CompositeTitleTest.java,org.jfree.chart.title.CompositeTitleTest,class,7,7,0,7,6,1,0,18,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,64,0,0,0,1,0,6,32,12,0,11,1,0,0,0,56,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialPointerTest.java,org.jfree.chart.plot.dial.DialPointerTest,class,4,4,0,4,7,1,0,17,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,71,0,0,0,0,0,0,10,20,0,18,0,0,0,0,57,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\statistics\BoxAndWhiskerItemTest.java,org.jfree.data.statistics.BoxAndWhiskerItemTest,class,3,3,0,3,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,24,4,0,4,0,0,0,0,26,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\function\LineFunction2DTest.java,org.jfree.data.function.LineFunction2DTest,class,3,3,0,3,4,1,0,6,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,1,27,0,0,0,0,0,0,19,10,0,8,0,0,0,0,52,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\ScatterPlotTest.java,org.jfree.chart.ScatterPlotTest,class,15,16,1,15,8,1,0,19,0,0.2,1.0,1.0,5,1,4,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,55,1,0,0,1,0,9,23,15,2,15,1,0,1,0,108,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\XYStepChartTest.java,org.jfree.chart.XYStepChartTest$LocalListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,14,8,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\imagemap\OverLIBToolTipTagFragmentGeneratorTest.java,org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGeneratorTest,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,1,2,1,0,0,0,0,27,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\StandardChartThemeTest.java,org.jfree.chart.StandardChartThemeTest,class,7,7,0,7,3,1,0,35,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,0,0,0,12,154,8,0,6,0,0,0,0,46,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CategoryAxisTest.java,org.jfree.chart.axis.CategoryAxisTest,class,3,3,0,3,5,1,0,18,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,0,0,0,35,29,12,0,12,0,0,0,0,51,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\ModuloAxisTest.java,org.jfree.chart.axis.ModuloAxisTest,class,4,4,0,4,4,1,0,9,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,6,16,10,0,10,0,0,0,0,42,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\ScatterRendererTest.java,org.jfree.chart.renderer.category.ScatterRendererTest,class,7,8,1,7,11,1,0,23,21,0.0,0.0,0.0,7,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,98,5,0,0,0,0,8,21,17,0,14,1,0,0,0,66,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\entity\PieSectionEntityTest.java,org.jfree.chart.entity.PieSectionEntityTest,class,4,4,0,4,3,1,0,14,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0,18,36,6,0,6,0,0,0,0,33,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialCapTest.java,org.jfree.chart.plot.dial.DialCapTest,class,4,4,0,4,4,1,0,17,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,64,0,0,0,0,0,0,38,15,0,11,0,0,0,0,53,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialTextAnnotationTest.java,org.jfree.chart.plot.dial.DialTextAnnotationTest,class,4,4,0,4,4,1,0,18,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,0,0,10,9,14,0,12,0,0,0,0,54,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYCoordinateTest.java,org.jfree.data.xy.XYCoordinateTest,class,3,3,0,3,4,1,0,5,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,20,13,0,9,0,0,0,0,39,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\flow\NodeKeyTest.java,org.jfree.data.flow.NodeKeyTest,class,3,3,0,3,3,1,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,8,8,10,0,6,0,0,0,0,31,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\general\DefaultKeyedValuesDatasetTest.java,org.jfree.data.general.DefaultKeyedValuesDatasetTest,class,4,4,0,4,2,1,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,7,5,4,0,4,0,0,0,0,27,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\StackedXYBarRendererTest.java,org.jfree.chart.renderer.xy.StackedXYBarRendererTest,class,10,10,0,10,7,1,0,21,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,64,0,0,0,0,0,6,11,23,0,21,0,0,0,0,71,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\DateRangeTest.java,org.jfree.data.time.DateRangeTest,class,3,3,0,3,4,1,0,8,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,22,12,0,8,0,0,0,0,49,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\MarkerTest.java,org.jfree.chart.plot.MarkerTest,class,8,8,0,8,23,1,0,38,0,0.5,0.74285716,0.74285716,15,0,15,0,0,0,15,0,0,0,2,1,0,1,0,1,1,0,8,211,0,0,0,8,0,14,40,40,0,24,1,0,0,0,73,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\LayeredBarRendererTest.java,org.jfree.chart.renderer.category.LayeredBarRendererTest,class,9,9,0,9,7,1,0,16,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,1,0,5,11,14,0,14,1,0,0,0,79,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\TestUtils.java,org.jfree.chart.TestUtils,class,2,302,300,2,8,1,0,35,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,97,3,1,1,1,0,0,30,5,0,4,2,0,0,0,118,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\XYBarChartTest.java,org.jfree.chart.XYBarChartTest$LocalListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,14,8,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRendererTest.java,org.jfree.chart.renderer.xy.XYBoxAndWhiskerRendererTest,class,7,7,0,7,7,1,0,20,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,0,1,0,5,23,15,0,15,1,0,0,0,75,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CombinedDomainCategoryPlotTest.java,org.jfree.chart.plot.CombinedDomainCategoryPlotTest,class,15,16,1,15,9,1,0,28,34,0.7777778,0.035714287,0.035714287,9,0,8,1,0,0,8,0,0,0,1,0,0,1,0,0,1,0,1,129,3,0,0,0,0,23,44,49,0,49,0,0,0,0,106,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\block\FlowArrangementTest.java,org.jfree.chart.block.FlowArrangementTest,class,3,3,0,3,3,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,22,13,0,5,0,0,0,0,32,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\DefaultXYZDatasetTest.java,org.jfree.data.xy.DefaultXYZDatasetTest,class,6,7,1,6,11,1,0,14,26,0.75,0.0,0.0,8,0,8,0,0,0,8,0,0,0,1,1,0,0,0,1,1,0,2,116,1,0,0,3,0,14,82,46,0,38,1,0,0,0,83,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\legend\LegendGraphicTest.java,org.jfree.chart.legend.LegendGraphicTest,class,4,4,0,4,5,1,0,28,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,101,0,0,0,0,0,0,61,16,0,16,0,0,0,0,59,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYPointerAnnotationTest.java,org.jfree.chart.annotations.XYPointerAnnotationTest,class,4,4,0,4,5,1,0,19,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,76,0,0,0,0,0,9,35,15,2,12,0,0,0,0,50,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalTest.java,org.jfree.data.xy.YIntervalTest,class,3,3,0,3,3,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,30,11,0,5,0,0,0,0,30,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYSplineRendererTest.java,org.jfree.chart.renderer.xy.XYSplineRendererTest,class,5,5,0,5,5,1,0,13,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,6,12,0,12,0,0,0,0,54,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelPositionsTest.java,org.jfree.chart.axis.CategoryLabelPositionsTest,class,5,5,0,5,3,1,0,5,1,0.5,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,2,0,2,0,0,2,0,1,38,0,0,0,0,0,0,0,18,0,10,0,0,0,0,46,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\general\DefaultKeyedValues2DDatasetTest.java,org.jfree.data.general.DefaultKeyedValues2DDatasetTest,class,3,3,0,3,2,1,0,9,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,14,5,4,0,4,0,0,0,0,28,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\general\DefaultKeyedValueDatasetTest.java,org.jfree.data.general.DefaultKeyedValueDatasetTest,class,3,3,0,3,4,1,0,8,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,9,11,12,0,8,0,0,0,0,38,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesCollectionTest.java,org.jfree.data.xy.YIntervalSeriesCollectionTest,class,5,5,0,5,10,1,0,14,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,78,0,0,0,3,0,8,21,19,0,16,1,0,0,0,67,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\QuarterDateFormatTest.java,org.jfree.chart.axis.QuarterDateFormatTest,class,3,3,0,3,4,1,0,9,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,41,0,0,0,0,0,60,0,17,0,10,0,0,0,0,40,1,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYAreaRenderer2Test.java,org.jfree.chart.renderer.xy.XYAreaRenderer2Test,class,11,11,0,11,8,1,0,22,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,0,1,0,13,49,27,0,27,1,0,0,0,101,1,0
