file,class,method,variable,usage
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest$Anonymous2,"getQ1Value/2[java.lang.String,java.lang.String]",rowKey,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest$Anonymous2,"getQ1Value/2[int,int]",column,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest$Anonymous2,"getQ1Value/2[int,int]",row,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest$Anonymous1,"getQ1Value/2[int,int]",column,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest$Anonymous1,"getQ1Value/2[int,int]",row,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest$Anonymous1,"getQ1Value/2[String,String]",columnKey,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,org.jfree.chart.renderer.category.BoxAndWhiskerRendererTest$Anonymous1,"getQ1Value/2[String,String]",rowKey,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java,org.jfree.chart.plot.ThermometerPlotTest,testSerialization/0,p1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java,org.jfree.chart.plot.ThermometerPlotTest,testSerialization/0,p2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java,org.jfree.chart.plot.ThermometerPlotTest,testEquals/0,p1,47
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java,org.jfree.chart.plot.ThermometerPlotTest,testEquals/0,p2,47
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java,org.jfree.chart.plot.ThermometerPlotTest,testEquals/0,s,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java,org.jfree.chart.plot.ThermometerPlotTest,testSerialization2/0,p1,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java,org.jfree.chart.plot.ThermometerPlotTest,testSerialization2/0,p2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java,org.jfree.chart.plot.ThermometerPlotTest,testCloning/0,p1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java,org.jfree.chart.plot.ThermometerPlotTest,testCloning/0,p2,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalDataItemTest.java,org.jfree.data.xy.YIntervalDataItemTest,testEquals/0,item2,14
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalDataItemTest.java,org.jfree.data.xy.YIntervalDataItemTest,testEquals/0,item1,14
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalDataItemTest.java,org.jfree.data.xy.YIntervalDataItemTest,testCloning/0,item2,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalDataItemTest.java,org.jfree.data.xy.YIntervalDataItemTest,testCloning/0,item1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalDataItemTest.java,org.jfree.data.xy.YIntervalDataItemTest,testConstructor1/0,item1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalDataItemTest.java,org.jfree.data.xy.YIntervalDataItemTest,testSerialization/0,item2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\YIntervalDataItemTest.java,org.jfree.data.xy.YIntervalDataItemTest,testSerialization/0,item1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testSerialization/0,a1,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testSerialization/0,a2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testSerialization/0,label,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testCloning/0,a1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testCloning/0,a2,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testEquals/0,a1,77
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testEquals/0,a2,77
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testEquals/0,s,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testEquals/0,l1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testEquals/0,l2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testHashCode/0,a1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testHashCode/0,a2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testHashCode/0,h1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\AxisTest.java,org.jfree.chart.axis.AxisTest,testHashCode/0,h2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java,org.jfree.chart.title.DateTitleTest,testSerialization/0,t1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java,org.jfree.chart.title.DateTitleTest,testSerialization/0,t2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java,org.jfree.chart.title.DateTitleTest,testHashcode/0,h1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java,org.jfree.chart.title.DateTitleTest,testHashcode/0,h2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java,org.jfree.chart.title.DateTitleTest,testHashcode/0,t1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java,org.jfree.chart.title.DateTitleTest,testHashcode/0,t2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java,org.jfree.chart.title.DateTitleTest,testEquals/0,f,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java,org.jfree.chart.title.DateTitleTest,testEquals/0,t1,13
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java,org.jfree.chart.title.DateTitleTest,testEquals/0,t2,13
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java,org.jfree.chart.title.DateTitleTest,testCloning/0,t1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\title\DateTitleTest.java,org.jfree.chart.title.DateTitleTest,testCloning/0,t2,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testFindRangeBounds/0,r,7
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testFindRangeBounds/0,dataset,11
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testSerialization/0,r2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testSerialization/0,r1,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testEquals/0,r2,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testEquals/0,r1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testHashCode/0,r2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testHashCode/0,h1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testHashCode/0,h2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testHashCode/0,r1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testPublicCloneable/0,r1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testCloning/0,r2,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,org.jfree.chart.renderer.category.StackedBarRendererTest,testCloning/0,r1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testConstructor/0,xysc,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testPublicCloneable/0,c1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetDomainBounds/0,r,15
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetDomainBounds/0,series,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetDomainBounds/0,dataset,9
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testEquals/0,s1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testEquals/0,c1,15
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testEquals/0,s2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testEquals/0,c2,15
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,test1170825/0,e,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,test1170825/0,dataset,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,test1170825/0,s1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testAddSeries/0,c,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testAddSeries/0,e,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testAddSeries/0,s1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testAddSeries/0,s2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testRemoveSeries/0,c,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testRemoveSeries/0,e,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testRemoveSeries/0,s1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetRangeLowerBound/0,series,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetRangeLowerBound/0,dataset,16
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetRangeLowerBound/0,s2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testCloning/0,s1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testCloning/0,c1,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testCloning/0,c2,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetSeries/0,c,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetSeries/0,e,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetSeries/0,s1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetRangeUpperBound/0,series,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetRangeUpperBound/0,dataset,16
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetRangeUpperBound/0,s2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testBug3445507/0,r,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testBug3445507/0,dataset,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testBug3445507/0,s1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testBug3445507/0,s2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testIndexOf/0,s2b,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testIndexOf/0,dataset,12
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testIndexOf/0,s1,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testIndexOf/0,s2,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetSeriesByKey/0,c,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetSeriesByKey/0,e,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetSeriesByKey/0,s1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetRangeBounds/0,series,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetRangeBounds/0,dataset,16
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testGetRangeBounds/0,s2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testSerialization/0,listener,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testSerialization/0,s1,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testSerialization/0,c1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testSerialization/0,c2,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,org.jfree.data.xy.XYSeriesCollectionTest,testSerialization/0,s2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\statistics\DefaultStatisticalCategoryDatasetTest.java,org.jfree.data.statistics.DefaultStatisticalCategoryDatasetTest,testAdd/0,d1,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\statistics\DefaultStatisticalCategoryDatasetTest.java,org.jfree.data.statistics.DefaultStatisticalCategoryDatasetTest,testRemove/0,data,14
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\statistics\DefaultStatisticalCategoryDatasetTest.java,org.jfree.data.statistics.DefaultStatisticalCategoryDatasetTest,testRemove/0,pass,2
